Order_ID,Product_ID,Product_Category,Quantity,Unit_Price,Total_Price,Discount,Order_Date,Customer_ID,Payment_Type,Order_Status,Marketing_Campaign_Status,Clicks,Add_to_Cart,Seasonality
48d0188a-1338-40b7-a7aa-917acd363ff3,5234ce16-32ac-4a99-a0d4-b1e24279fa8e,Clothing,4,709.11,2836.44,1311.37,29/04/2025,2aa69862-0db7-4916-915e-e2b7ae2c740b,Cash on Delivery,Completed,Influencer Promo,35,29,None
fe569745-0523-4a3e-afee-15fdf8efe11a,20e3eaa6-8174-429a-b059-8cbaa7f053a8,Sports & Outdoors,2,266.35,532.7,185.12,29/04/2025,5f66d7f0-e3ac-43ce-b73c-2e0f28dda237,Credit Card,Cancelled,Flash Sale,23,21,None
8ae05d5b-6ef6-47b3-95b0-67a900163197,e64ea78c-c5de-456e-b8f4-eac77c429407,Clothing,2,745.41,1490.82,233.49,30/04/2025,e486331b-6e83-4335-a402-83ff955100c7,Credit Card,Cancelled,None,36,35,None
c0c29821-39c5-4b1c-aa4f-05da45676427,5c4c5153-e1e2-4c9a-9768-3d39e6557937,Clothing,5,227.98,1139.9,277.4,30/04/2025,817b0bb9-61b7-4479-b372-e8f02c4fa97d,PayPal,Completed,Social Media,81,55,None
c0c29821-39c5-4b1c-aa4f-05da45676427,3a663e41-c16f-4932-860e-916cbe1eb3b1,Sports & Outdoors,5,410.12,2050.6,237.95,30/04/2025,369fe8c3-c84f-4cdc-81f5-c4d68c7cce1d,PayPal,Completed,Influencer Promo,51,17,None
0351adf6-2d12-44d2-921f-5c07cd4b736f,4ec6696e-3274-4914-a0b0-1d8464566c9f,Books,4,231.11,924.44,147.84,30/04/2025,ecfeb518-444f-43e7-a3e2-ee5d144b52bd,Cash on Delivery,Completed,Influencer Promo,75,57,None
40d04ee0-c942-4ac2-bcdd-090b1ea0b388,76521655-2c2b-4d91-b02f-e27cb4e036e8,Books,1,842.12,842.12,163.78,30/04/2025,aed2c6cb-3c00-4006-867d-02c914dec729,Credit Card,Completed,Email Campaign,31,17,None
40d04ee0-c942-4ac2-bcdd-090b1ea0b388,fb509154-2ba8-449c-b76e-3aefb4ab392c,Home & Kitchen,1,199.03,199.03,98.52,30/04/2025,35181283-f98f-4568-b6dd-1386bcdc69fb,Debit Card,Completed,Influencer Promo,73,38,None
40d04ee0-c942-4ac2-bcdd-090b1ea0b388,fa5c27cf-398a-4fbe-8954-cb995d92b442,Beauty & Health,4,690.03,2760.12,1355.49,30/04/2025,326b6359-fadd-4f3d-ab6c-1bb87a2f0bb5,Cash on Delivery,Completed,Influencer Promo,76,67,None
40d04ee0-c942-4ac2-bcdd-090b1ea0b388,b6cc45a5-4b6b-4802-be11-c5997468c21b,Electronics,3,535.29,1605.87,317.31,30/04/2025,071365ff-c787-4035-bc29-ece948c495d0,Credit Card,Completed,Influencer Promo,47,47,None
2952cc43-c44b-4bde-8a50-cb92ef086b44,3054aff8-cbbe-4aa8-b60c-95a6882842e5,Books,2,322.47,644.94,317.17,30/04/2025,f17453b6-f582-40d3-84d0-76f17f110c96,PayPal,Refunded,Flash Sale,32,7,None
2952cc43-c44b-4bde-8a50-cb92ef086b44,501e4cce-1695-4f40-b4fc-702f97586283,Electronics,3,327.93,983.79,11.69,30/04/2025,eee0a1f8-d51d-4fb2-b43b-d661c7cb3304,Cash on Delivery,Refunded,Social Media,25,10,None
2952cc43-c44b-4bde-8a50-cb92ef086b44,c6554578-75f4-4d62-8ada-34b4b6dbaf91,Home & Kitchen,2,561.22,1122.44,211.61,30/04/2025,75dcf189-1ea5-4613-8018-3bb725d7107e,Cash on Delivery,Completed,Social Media,56,45,None
101dc1bf-77e6-44a0-9655-355c778eabae,cc5a9b55-9c73-458f-9e1a-47ec39036cf5,Electronics,5,335.24,1676.2,531.87,30/04/2025,ea8ccbc8-8942-4dfe-97a5-60466cd9e713,Credit Card,Completed,Email Campaign,7,6,None
101dc1bf-77e6-44a0-9655-355c778eabae,f81b5510-0ae2-4ae9-aed4-f694edaffe0d,Clothing,4,427.84,1711.36,344.2,30/04/2025,532f50d1-2ef2-4c4e-a04e-6eb34c7ef3ff,PayPal,Completed,Email Campaign,21,10,None
2f8cc62b-acb2-48fb-98b4-ee2abb19a11e,9f6e2386-4b9c-451d-98f2-464f1fb69941,Clothing,1,120.74,120.74,35.56,30/04/2025,9c2216c3-f06c-4043-bc5c-a8851b6b99ea,Credit Card,Cancelled,Email Campaign,44,40,None
2f8cc62b-acb2-48fb-98b4-ee2abb19a11e,9c038bd6-b404-4e81-8e69-c2915151f7d2,Beauty & Health,4,209.86,839.44,89.74,30/04/2025,59ed9d33-625a-4e25-95e4-c9554f1b5975,Cash on Delivery,Refunded,Email Campaign,25,5,None
8ae05d5b-6ef6-47b3-95b0-67a900163197,85f26bd2-85d4-496e-b26c-52a7e66c74ed,Beauty & Health,4,659.21,2636.84,975.45,30/04/2025,1e30577d-e8b8-48ad-a679-d23a5d0d418a,Cash on Delivery,Completed,Flash Sale,43,4,None
8ae05d5b-6ef6-47b3-95b0-67a900163197,257a8e92-e4d6-4a3a-89da-a1d41023d1f3,Books,4,246.89,987.56,285.12,30/04/2025,7e10628e-8456-402c-8e9d-1546e9cd8c56,PayPal,Completed,None,46,42,None
8ae05d5b-6ef6-47b3-95b0-67a900163197,decada91-8e37-4e39-8207-8ccbd2155573,Sports & Outdoors,1,293.41,293.41,39.75,30/04/2025,dfd3bb31-f99c-4045-bf37-3d73192cdc03,Credit Card,Completed,Influencer Promo,44,44,None
c0c29821-39c5-4b1c-aa4f-05da45676427,77192193-82d5-4dcc-b0b7-015107f41474,Electronics,1,216.41,216.41,89.07,30/04/2025,f5b6bae7-6b06-4af4-a7fd-c9e2b3b52267,PayPal,Completed,Social Media,44,24,None
545a2a91-7042-4006-a4a9-a017e7135533,ef3dbe85-55a0-4483-8436-e53efc045471,Sports & Outdoors,5,765.69,3828.45,923.12,30/04/2025,d0720072-bc72-4da2-8310-1ed9eb1df2ca,Debit Card,Completed,Influencer Promo,92,22,None
1872ee5f-2222-45fe-91e9-124bee98b31f,b5ed98a2-8e7c-47a5-9ecb-7dc592211a12,Clothing,2,669.62,1339.24,576.61,30/04/2025,2e249206-4deb-4ff0-9743-89124c40e8f9,Credit Card,Completed,Influencer Promo,28,5,None
1872ee5f-2222-45fe-91e9-124bee98b31f,eb198f69-731f-4187-9c8d-b5e3337242f6,Electronics,2,990.03,1980.06,865.16,30/04/2025,8a63dcbf-43b6-408f-b20b-7aec7d737b19,Credit Card,Completed,Email Campaign,86,41,None
821d7efa-1bdf-46a3-99f7-906ac6734d63,512bf46e-a7e5-44e3-b48c-9de36fff4cb0,Home & Kitchen,4,132.3,529.2,112.29,30/04/2025,3abd9780-a525-4c17-93be-b911c0f037f5,Debit Card,Cancelled,Flash Sale,34,19,None
821d7efa-1bdf-46a3-99f7-906ac6734d63,40698ff7-6607-478d-a953-b8c9cc1e66f0,Home & Kitchen,1,196.01,196.01,17.53,30/04/2025,cc2c8707-7ece-4f8f-bc96-568a9c53823f,Debit Card,Completed,None,65,23,None
caa95137-fbc7-4086-b3c1-bf41f372a1f8,0d396c8a-96fb-4d4c-a963-1c72c7f1a97e,Beauty & Health,5,479.49,2397.45,708.39,30/04/2025,fcc52c58-d1ee-45c1-9e88-1d6d4eaa5f58,Cash on Delivery,Completed,Social Media,22,15,None
caa95137-fbc7-4086-b3c1-bf41f372a1f8,b16cc007-2a46-458b-b535-4d5e159e930c,Beauty & Health,4,392.38,1569.52,703.68,30/04/2025,57eb2201-989f-4696-b581-330b31971eea,Debit Card,Completed,None,89,75,None
caa95137-fbc7-4086-b3c1-bf41f372a1f8,e0948345-952d-4268-a899-309ba3cf1b70,Beauty & Health,4,739,2956,379.26,30/04/2025,e1677164-6a9b-4563-ba38-cc6fb686252b,Cash on Delivery,Completed,Influencer Promo,8,7,None
caa95137-fbc7-4086-b3c1-bf41f372a1f8,9f2f3366-4461-4f21-a62d-bd499b677f2c,Clothing,2,698.23,1396.46,285.93,30/04/2025,4ebb7e3f-6ee5-459a-b2c8-df60c5343941,PayPal,Cancelled,Social Media,17,13,None
da530df7-a38f-4143-8e3a-30436f8460a2,f3604fc9-36fb-4f7b-8de2-1889c9f3865d,Electronics,2,273.73,547.46,41.66,30/04/2025,aa9b94c5-ef47-4838-99b7-19bf89fb8027,Cash on Delivery,Refunded,Influencer Promo,85,80,None
545a2a91-7042-4006-a4a9-a017e7135533,8d6b7623-85d7-49e2-888d-e212367cb594,Home & Kitchen,2,508.87,1017.74,400.81,30/04/2025,70169705-51f8-41d0-911a-61f87f35fdd2,Credit Card,Completed,None,41,22,None
c0c29821-39c5-4b1c-aa4f-05da45676427,f47fd15a-b9e1-4892-be06-da5cac22b32f,Clothing,1,851,851,406.16,30/04/2025,bbcf5ce3-dc1e-4243-9a68-4e086e2e3b1d,PayPal,Completed,Social Media,73,5,None
cf261ba5-9118-4bee-9de2-3386ce6f7c17,478f8b7d-6271-47f6-bbd4-6a726cd9af2d,Electronics,5,552.88,2764.4,417.4,01/05/2025,8a7f4848-3842-4c38-9c71-8e1e4672fde4,Credit Card,Completed,Flash Sale,75,30,None
d8d6af8a-4824-4d81-9df5-c8c461ed6ca1,868f369a-ed4d-4d36-b34e-39c06e280d16,Books,3,596.73,1790.19,225.32,01/05/2025,f05dd2d2-8271-48e4-b9e8-42f345ced58e,Cash on Delivery,Completed,Email Campaign,47,23,None
d8d6af8a-4824-4d81-9df5-c8c461ed6ca1,5d4680e8-942c-4e5b-bdc2-d55adf55bd1e,Home & Kitchen,3,216.12,648.36,72.75,01/05/2025,e7f1a514-4e44-49d0-b2ed-dfccbf5bf1b3,Cash on Delivery,Pending,None,95,70,None
614534d6-bb07-4282-95a1-086ede63f6b3,c70fa76c-2811-4f0b-bd1d-7cb6628c62c8,Sports & Outdoors,1,634.75,634.75,117.04,01/05/2025,7e2be846-3a04-4823-aa59-bb65abb1de77,Credit Card,Pending,Flash Sale,94,35,None
34e34552-ed7b-4a53-8935-e12f462689e7,7537c1aa-81ed-4dd0-8a8c-63b769cd663c,Beauty & Health,5,273.75,1368.75,285.68,01/05/2025,e86e0ad5-d51b-4682-8db7-83b0aaf7d142,Debit Card,Completed,Email Campaign,63,40,None
34e34552-ed7b-4a53-8935-e12f462689e7,f1983a0f-330d-43b8-8aa7-22146d2c5741,Sports & Outdoors,5,256.19,1280.95,418.26,01/05/2025,2c1a9e48-45f2-4db9-aae2-f97a1bd7353e,Credit Card,Completed,Email Campaign,94,61,None
cf261ba5-9118-4bee-9de2-3386ce6f7c17,06eecd75-668b-4d37-bbe0-5cb8cfda9aa4,Beauty & Health,1,555.62,555.62,77.13,01/05/2025,21694b81-ddd6-4146-86f1-e27173493016,PayPal,Refunded,Influencer Promo,96,78,None
34e34552-ed7b-4a53-8935-e12f462689e7,73514dd3-5857-4173-81bd-4a3cbad5ecd1,Electronics,3,843.22,2529.66,163.45,01/05/2025,cc34fb3f-dbe9-486f-a56b-ab30ed5d1455,Debit Card,Pending,Flash Sale,36,4,None
cf261ba5-9118-4bee-9de2-3386ce6f7c17,3c661515-033d-4770-8509-764e23aafbde,Home & Kitchen,4,982.01,3928.04,967.71,01/05/2025,2295fdc6-27c7-4d46-a3fc-61b3bd6bdcb4,Debit Card,Refunded,Influencer Promo,31,4,None
6284ea72-64cf-4a78-af4b-e4a0cf0a9db2,cd54ed90-36b3-43d8-bc2e-019c8dba5554,Beauty & Health,2,967.49,1934.98,13.53,01/05/2025,8514c040-027e-4a2a-89b8-ec5364608f98,Credit Card,Pending,Influencer Promo,83,39,None
b1b1beeb-9ac4-4033-aee5-642d6f624371,d37f5c09-f88d-44e4-9373-664bf313a912,Books,3,982.29,2946.87,972.06,01/05/2025,167ac70d-4509-4ceb-a39f-4ddf29aca13e,Cash on Delivery,Completed,Social Media,6,4,None
6284ea72-64cf-4a78-af4b-e4a0cf0a9db2,c119f112-acf6-4b33-8935-b2eb82938c2e,Electronics,5,713.25,3566.25,1569.4,01/05/2025,99d9ac61-2d1b-48cf-8339-200f4cd0224d,PayPal,Completed,Influencer Promo,68,4,None
6284ea72-64cf-4a78-af4b-e4a0cf0a9db2,6976b6dd-debc-44d7-b456-6968e97217c0,Home & Kitchen,4,122.64,490.56,177.87,01/05/2025,e70bf8e0-3d0f-400f-8176-70e54312aef1,Cash on Delivery,Pending,Flash Sale,51,32,None
99a881fb-5c78-4e50-aa6d-6bc56aa349d0,982bb858-8862-4701-917e-343f2a64b66b,Beauty & Health,1,998.95,998.95,319.49,01/05/2025,50401206-902c-4191-b819-bbee35089e0c,Cash on Delivery,Completed,None,86,78,None
5b2ffb11-3a9b-489e-af15-83bf97b6376f,15c64497-6ab1-403c-b612-624e090d116b,Electronics,3,473.21,1419.63,620.66,01/05/2025,95a812d2-6210-4d55-9a41-07e5eb8d45c8,Credit Card,Refunded,Flash Sale,10,4,None
5b2ffb11-3a9b-489e-af15-83bf97b6376f,474b3b32-b610-448b-bbbb-cf8c4eb418ff,Beauty & Health,4,598.76,2395.04,897.47,01/05/2025,3ad3e146-1f80-4e67-835c-8980c5a8e4aa,Debit Card,Completed,Flash Sale,42,34,None
5b2ffb11-3a9b-489e-af15-83bf97b6376f,33053e19-c666-4e04-a17f-22b283a8da6e,Beauty & Health,5,629,3145,60.21,01/05/2025,37e7df09-6e9f-4d84-b75a-50fbe10cb732,Debit Card,Completed,Social Media,19,5,None
5b2ffb11-3a9b-489e-af15-83bf97b6376f,82fcf4b8-e0ab-423a-8b28-0b1bf59a79fa,Sports & Outdoors,3,291.83,875.49,34.48,01/05/2025,eaa4f971-0585-4437-8f80-6a9aa1db0c23,Debit Card,Completed,None,62,20,None
ef208f0b-30fc-4e9e-bd85-81374bc16f04,64ba2433-92ea-44d2-b823-9463baa39235,Books,1,196.02,196.02,1.51,01/05/2025,33509327-44ee-40b1-aaea-5b08ed1c3160,PayPal,Refunded,Flash Sale,51,28,None
ef208f0b-30fc-4e9e-bd85-81374bc16f04,f82b1eb9-0588-4c9b-aaee-0644cae39b99,Clothing,4,479.05,1916.2,171.17,01/05/2025,4dbf90db-0324-42c8-9cfc-8f4d193b8dc0,Debit Card,Pending,None,97,63,None
cf261ba5-9118-4bee-9de2-3386ce6f7c17,58ab0e3d-83c7-4878-beed-14b858342c08,Books,1,769.28,769.28,269.46,01/05/2025,03eec527-deca-4581-89da-f63f18e91761,Debit Card,Cancelled,Flash Sale,99,34,None
b1b1beeb-9ac4-4033-aee5-642d6f624371,34f24945-e24a-408d-bb25-aa2e0311d783,Beauty & Health,2,126.78,253.56,55.78,01/05/2025,2c10811d-fab8-446f-80ce-3c3d4f1fb26b,Credit Card,Completed,Email Campaign,28,5,None
85e683a1-1b0a-4648-9d69-62833a8aa122,acbb53d0-b27d-4cd9-9c8b-69442404940e,Books,2,428.14,856.28,149.28,01/05/2025,b549d029-c4b2-47d0-9c85-1a7be311bd3c,PayPal,Completed,Flash Sale,80,22,None
85e683a1-1b0a-4648-9d69-62833a8aa122,add8e154-0164-47dd-a54b-c1c97624ad4e,Sports & Outdoors,3,343.81,1031.43,216.07,01/05/2025,87904c51-d810-4849-b26b-3518d9a5a65a,Cash on Delivery,Completed,Influencer Promo,100,60,None
215a73e5-9be3-49a8-bfdf-cf6659118f74,2a77029f-9b7b-4914-a52c-262540f22995,Beauty & Health,2,529.94,1059.88,95.99,01/05/2025,24493749-8177-4ae6-a662-34542a714140,Debit Card,Completed,Flash Sale,27,23,None
215a73e5-9be3-49a8-bfdf-cf6659118f74,f9b67747-8742-4b30-bc4c-73ba92a2d3d6,Beauty & Health,5,740.87,3704.35,1510.3,01/05/2025,8535e9a8-e095-449d-832d-23eb69bfd30b,Credit Card,Completed,Social Media,37,29,None
215a73e5-9be3-49a8-bfdf-cf6659118f74,199b7382-d707-496f-8b49-0ce17f33708c,Electronics,2,258.25,516.5,101.82,01/05/2025,87a25753-e156-4883-b09e-abb023655e42,Debit Card,Completed,Social Media,58,40,None
215a73e5-9be3-49a8-bfdf-cf6659118f74,4ca130b3-9a33-4b30-a87e-a2ce0389ec9a,Home & Kitchen,2,235.2,470.4,213.14,01/05/2025,a3df9a9c-60a0-46fb-82d6-083a8a8151fc,Credit Card,Completed,Email Campaign,58,5,None
ae1f0cb5-df80-4652-923f-200277d1379e,1346c9b0-aae2-49f2-9b79-28f502e11001,Books,3,116.18,348.54,57.14,01/05/2025,c6602b5f-8cdd-4b18-a870-ce66a79106d8,Credit Card,Cancelled,Email Campaign,40,12,None
ae1f0cb5-df80-4652-923f-200277d1379e,cb2e7506-ce07-47e6-b6ee-a5866df3f5f9,Books,3,513.93,1541.79,63.16,01/05/2025,31460caa-22c3-42dc-8e9c-4e1ddca90686,PayPal,Pending,Email Campaign,42,27,None
ae1f0cb5-df80-4652-923f-200277d1379e,0a63a9bb-7f11-45ef-9a3a-48244854a44c,Clothing,2,559.65,1119.3,381.11,01/05/2025,6c8e128c-af0e-4635-803e-90fa0da3e319,PayPal,Refunded,Email Campaign,94,24,None
b1b1beeb-9ac4-4033-aee5-642d6f624371,190aef53-8cb4-4701-959a-279a90c6faef,Electronics,4,218.67,874.68,399.43,01/05/2025,6cdf512a-22a4-4d5b-befa-d0ca0a5ea523,Debit Card,Completed,Social Media,72,31,None
ae1f0cb5-df80-4652-923f-200277d1379e,fc107b75-d121-45f5-9cdc-3766b6e40720,Clothing,1,541.5,541.5,64.67,01/05/2025,ca99ccdb-3233-4973-885e-154d3648b06e,Credit Card,Completed,Social Media,79,51,None
6284ea72-64cf-4a78-af4b-e4a0cf0a9db2,cb872444-b56b-4fae-999a-07294eecd79e,Clothing,5,419.87,2099.35,153.35,01/05/2025,eac6b0d1-c42a-4429-a086-6f0b837c7eb5,Cash on Delivery,Refunded,Email Campaign,30,10,None
fb167ad5-509e-446c-8e54-a04233075c91,4dd7e3ad-dcc8-4e63-93a6-f84b504529c4,Home & Kitchen,4,264.6,1058.4,51.51,02/05/2025,be905c9a-e0c3-47d3-9d8b-ddb3c16f696e,Credit Card,Completed,Social Media,78,67,None
713c388b-8f00-4963-be05-5a2c6baa2b43,21542414-495f-491b-b3f6-560e791e6c4a,Beauty & Health,1,318.23,318.23,41.92,02/05/2025,c23bbbc9-a51e-44e5-8d58-32dad30c291c,Credit Card,Completed,Email Campaign,40,16,None
7c34b507-5917-4f1e-a1c6-b42f92420099,4cf62151-8731-4c53-9afb-7b60aad08a77,Books,2,320.57,641.14,67.62,02/05/2025,95eb0a98-4a1b-443e-a508-d20545194758,PayPal,Completed,Influencer Promo,100,15,None
2996790b-fe93-47c0-b8e1-1c29f640801f,7b7aea6f-df03-4529-a48e-8a5c3603cc25,Home & Kitchen,4,514.58,2058.32,114.06,02/05/2025,0d696022-6e01-4cf5-a84b-77fa00911020,Debit Card,Completed,None,5,1,None
2996790b-fe93-47c0-b8e1-1c29f640801f,0198e91d-2360-4760-92f5-345ebb0f1fc9,Books,2,552.43,1104.86,262.8,02/05/2025,e0541d61-078b-453b-a01a-52c6dead2f68,PayPal,Completed,Flash Sale,8,1,None
fcf62ade-0182-48e6-8895-4f91edad2861,52adf214-c7fc-45d6-847d-1572dca2338c,Beauty & Health,2,292.89,585.78,157.92,02/05/2025,c1d78782-7d56-4d9c-99ce-85d63dda37c1,PayPal,Completed,None,29,21,None
fcf62ade-0182-48e6-8895-4f91edad2861,026ee0b0-4a43-465e-8cdc-79df71acbf31,Beauty & Health,2,768.46,1536.92,429.55,02/05/2025,708166b1-86fe-43eb-8fa5-abc3b9ec331d,Debit Card,Completed,Flash Sale,61,43,None
0e024779-4668-4fae-9856-12ae408dde60,ccc0316c-466f-4e2d-8b51-cf304d1911b3,Sports & Outdoors,1,173.51,173.51,61.46,02/05/2025,f833c3bf-d839-49b7-9ce0-871fcf2f799b,Debit Card,Pending,Influencer Promo,54,6,None
60040acd-c5c1-4ce3-bef0-70f2b2a35cb9,2b2356d3-089f-457b-b317-d93b1165afe8,Books,5,677.11,3385.55,1324.14,02/05/2025,41ea83b0-6c52-4dbc-bbf3-842c115c5fa4,PayPal,Pending,Flash Sale,15,11,None
60040acd-c5c1-4ce3-bef0-70f2b2a35cb9,d81d3d02-af59-408c-8050-dacfca59e5a7,Books,4,330.28,1321.12,313.73,02/05/2025,534bf4b1-5b9a-4932-931f-3faec5a411d3,Debit Card,Pending,Social Media,38,32,None
60040acd-c5c1-4ce3-bef0-70f2b2a35cb9,f8829b1e-c57b-4511-81ac-7737a9e96db2,Electronics,4,615.86,2463.44,602.34,02/05/2025,9afd360a-dbc6-4a87-a92c-35e8c8712fc6,Credit Card,Completed,Influencer Promo,34,4,None
60040acd-c5c1-4ce3-bef0-70f2b2a35cb9,e9e01ea9-cd35-421f-a2f5-8e8c629bc6d0,Sports & Outdoors,4,870.13,3480.52,1305.26,02/05/2025,cef2ef07-703b-4bde-96ba-6cd36225c4af,Cash on Delivery,Cancelled,Social Media,63,51,None
dba83789-2638-4da3-9d2a-4aedc5b1836d,ee71c7a5-fa24-4472-ad7f-6ec378f68042,Home & Kitchen,1,555.53,555.53,212.61,03/05/2025,49f3e630-856d-4d8a-a43d-5694cbcc2d78,Cash on Delivery,Completed,Social Media,62,36,None
dba83789-2638-4da3-9d2a-4aedc5b1836d,246dd989-7663-4a85-a80e-e2502ec6e77c,Beauty & Health,2,566.43,1132.86,100.09,03/05/2025,4b43b57b-5615-44fd-b069-08d0787cfb37,Cash on Delivery,Refunded,None,12,7,None
504e7778-237c-4c10-b2ca-40fd909dc90f,6fbb6c8a-3928-41c2-809b-89cec21027ef,Sports & Outdoors,5,619.91,3099.55,102.92,03/05/2025,c01b2456-bd9a-4dd3-99c9-19f23b52acd0,Debit Card,Completed,Flash Sale,49,14,None
dba83789-2638-4da3-9d2a-4aedc5b1836d,d0429f61-9d49-44ec-a06b-f25021a980ac,Electronics,3,845.01,2535.03,538.28,03/05/2025,a9d2b538-18ec-47ba-8ad9-79b0e51aa751,Cash on Delivery,Cancelled,None,56,56,None
723298a0-7db4-4bcb-aa79-926b330212d7,fb791c11-8b40-4fe4-97b5-9cf98d0a8fae,Clothing,3,219.62,658.86,23.77,03/05/2025,3550f62c-530a-4d7c-8b99-ea337320c5fd,PayPal,Completed,Flash Sale,56,8,None
723298a0-7db4-4bcb-aa79-926b330212d7,22ce3716-577f-4b20-9fcb-36375f66ac33,Books,1,322.64,322.64,99.61,03/05/2025,d91a1dfd-ebd2-471a-953d-95ef5c1121be,Cash on Delivery,Completed,Flash Sale,95,33,None
723298a0-7db4-4bcb-aa79-926b330212d7,ce80e14d-d088-4b3d-bb59-7904f8ee758d,Electronics,4,967.96,3871.84,809.58,03/05/2025,c5b85d54-270f-4dc8-b0d7-b90104f8a11c,Debit Card,Completed,Email Campaign,84,75,None
723298a0-7db4-4bcb-aa79-926b330212d7,f72b8143-8489-4a8f-b9aa-bab83fb79500,Home & Kitchen,1,870.01,870.01,13.96,03/05/2025,a28c2654-8967-48e3-b459-a49324205b65,Debit Card,Completed,Social Media,23,16,None
c1480c15-86ce-41ad-890d-c1a0b9f4c950,1445d673-db9c-405f-81f4-75bd4aa8e9ab,Home & Kitchen,2,283.68,567.36,33.82,03/05/2025,0d7a2568-f5ca-4b72-a78d-cb49d2a03d58,PayPal,Completed,None,6,5,None
c1480c15-86ce-41ad-890d-c1a0b9f4c950,3f939105-e224-48a9-9ec6-3342874dfd46,Beauty & Health,2,946.46,1892.92,369.57,03/05/2025,63a105e7-676d-4588-b147-174ac8d4e222,Cash on Delivery,Completed,Flash Sale,89,84,None
4cb9fa6c-9559-41e6-8f90-4733034820cb,9bde4516-dc8e-4a42-b516-47e27d1af88c,Clothing,1,993.85,993.85,192.42,03/05/2025,c3b131cf-e9f9-4aa8-a4d9-f8cd38f42c1a,Credit Card,Completed,Influencer Promo,36,27,None
4cb9fa6c-9559-41e6-8f90-4733034820cb,d46ab6b3-f1e3-4e2c-9c6d-db9f1bb43366,Electronics,2,396.87,793.74,93.65,03/05/2025,469e25bb-57fd-4a70-9881-f9a55158d373,Debit Card,Completed,Flash Sale,61,29,None
4cb9fa6c-9559-41e6-8f90-4733034820cb,c9c1ef1f-be3a-4714-a15f-d828ea924055,Home & Kitchen,4,291.47,1165.88,212.31,03/05/2025,5d21c390-c9b9-42ed-9d85-e9595320ccbc,Credit Card,Completed,Social Media,25,1,None
504e7778-237c-4c10-b2ca-40fd909dc90f,5c13ff02-abbe-41ae-a308-3d24171fcce2,Home & Kitchen,1,549.45,549.45,256.29,03/05/2025,cdd2bc99-7b77-4aad-ad75-968c79500164,Debit Card,Refunded,Social Media,83,61,None
504e7778-237c-4c10-b2ca-40fd909dc90f,dfc20d3b-9139-4c16-b0a6-64036c6ba761,Clothing,5,401.99,2009.95,682.19,03/05/2025,4949246c-42d3-453c-9c6f-e644445066b6,Credit Card,Completed,Flash Sale,74,27,None
504e7778-237c-4c10-b2ca-40fd909dc90f,e4f1e513-72bc-4fe8-8898-ec3d8155152e,Home & Kitchen,1,322.22,322.22,27.75,03/05/2025,20dae9bd-e155-4197-81bc-7104c346c856,PayPal,Completed,Email Campaign,98,12,None
17457b45-dcfc-42e6-b2f4-c6558c6f2a22,16699697-4769-4f81-8cdf-4b09ab891b19,Sports & Outdoors,5,410.13,2050.65,601.41,03/05/2025,12366954-0df0-431f-909c-57ab79848f18,Credit Card,Completed,Email Campaign,22,8,None
48c5c152-df17-4cfa-88c0-1c968042ddf8,8e797e26-a8db-4706-98ad-acccc6b4dc24,Home & Kitchen,3,831.97,2495.91,239.81,03/05/2025,0f0aa726-7c7c-40bd-8894-df0cc317b383,Credit Card,Pending,Email Campaign,62,5,None
48c5c152-df17-4cfa-88c0-1c968042ddf8,74357afd-37d8-4108-9b3f-197ae5c2f337,Electronics,5,689.97,3449.85,1698.53,03/05/2025,bac2e699-8cc7-48b0-9caf-6527d9606cd7,Cash on Delivery,Cancelled,Email Campaign,66,55,None
48c5c152-df17-4cfa-88c0-1c968042ddf8,96dbf424-f29f-42e2-98a8-78876df4fa8d,Home & Kitchen,5,470.99,2354.95,396.56,03/05/2025,e7d67d91-c227-49b8-9b95-d15f822530f2,PayPal,Completed,Flash Sale,10,3,None
48c5c152-df17-4cfa-88c0-1c968042ddf8,4cf765a4-5f6b-49a8-95f7-0dd27fe48c2e,Clothing,4,604.37,2417.48,276.06,03/05/2025,be3a59e0-0577-42eb-ba1b-458ad264f727,Cash on Delivery,Completed,Social Media,27,26,None
ccad255f-79fe-45d7-8eca-aff6177370d2,a088dc13-ba8a-4f49-a308-2ac10c3560c7,Books,1,905.89,905.89,190.97,03/05/2025,a433955a-d33f-46e6-9c6f-64a0c6c610c5,PayPal,Completed,Influencer Promo,34,34,None
ccad255f-79fe-45d7-8eca-aff6177370d2,9122847b-f571-41c9-a661-7a64ee307f3c,Books,3,320.32,960.96,326.57,03/05/2025,58287bb0-f6ac-47b1-960f-8b431c7066c2,Credit Card,Completed,Influencer Promo,19,4,None
da8a8ec0-0e94-42df-b9ba-151918c6fdfb,bae82a04-9670-416f-83c3-1d204a52265c,Beauty & Health,5,524.93,2624.65,138.18,03/05/2025,dde56223-3cb3-476b-beb6-d9ef90b82819,PayPal,Completed,Flash Sale,70,35,None
26c76d87-708d-4bfd-8220-26a3b0de0e2d,95f7351f-ad4f-4a89-b83c-b733aabc0619,Sports & Outdoors,1,664.41,664.41,252.7,03/05/2025,de163151-b330-4517-b941-4111997d8e8c,PayPal,Completed,Flash Sale,90,48,None
26c76d87-708d-4bfd-8220-26a3b0de0e2d,bfbf699e-b8b6-44d6-b4ed-efdc32eb46cf,Books,3,804.84,2414.52,73.75,03/05/2025,4ce1aa48-4508-44a4-922d-0999b66615de,Credit Card,Refunded,Flash Sale,42,15,None
